,high-extension,high-overshoot,medium-extension,medium-overshoot,low,verylow,verylow-overshoot
1935,0.09035004786143788,0.09035004786143788,0.09035004786143788,0.09035004786143788,0.09035004786143788,0.09035004786143788,0.09035004786143788
1936,0.09898692195079156,0.09898692195079156,0.09898692195079156,0.09898692195079156,0.09898692195079156,0.09898692195079156,0.09898692195079156
1937,0.09668538032111454,0.09668538032111454,0.09668538032111454,0.09668538032111454,0.09668538032111454,0.09668538032111454,0.09668538032111454
1938,0.09765828308986181,0.09765828308986181,0.09765828308986181,0.09765828308986181,0.09765828308986181,0.09765828308986181,0.09765828308986181
1939,0.10172818531962051,0.10172818531962051,0.10172818531962051,0.10172818531962051,0.10172818531962051,0.10172818531962051,0.10172818531962051
1940,0.1024560931303393,0.1024560931303393,0.1024560931303393,0.1024560931303393,0.1024560931303393,0.1024560931303393,0.1024560931303393
1941,0.10814477318801607,0.10814477318801607,0.10814477318801607,0.10814477318801607,0.10814477318801607,0.10814477318801607,0.10814477318801607
1942,0.1063629761178781,0.1063629761178781,0.1063629761178781,0.1063629761178781,0.1063629761178781,0.1063629761178781,0.1063629761178781
1943,0.10630791867659614,0.10630791867659614,0.10630791867659614,0.10630791867659614,0.10630791867659614,0.10630791867659614,0.10630791867659614
1944,0.11395209485885283,0.11395209485885283,0.11395209485885283,0.11395209485885283,0.11395209485885283,0.11395209485885283,0.11395209485885283
1945,0.11707501591252492,0.11707501591252492,0.11707501591252492,0.11707501591252492,0.11707501591252492,0.11707501591252492,0.11707501591252492
1946,0.12924260037594418,0.12924260037594418,0.12924260037594418,0.12924260037594418,0.12924260037594418,0.12924260037594418,0.12924260037594418
1947,0.13478392853608417,0.13478392853608417,0.13478392853608417,0.13478392853608417,0.13478392853608417,0.13478392853608417,0.13478392853608417
1948,0.1505988840162755,0.1505988840162755,0.1505988840162755,0.1505988840162755,0.1505988840162755,0.1505988840162755,0.1505988840162755
1949,0.14225536102199413,0.14225536102199413,0.14225536102199413,0.14225536102199413,0.14225536102199413,0.14225536102199413,0.14225536102199413
1950,0.14995943137611065,0.14995943137611065,0.14995943137611065,0.14995943137611065,0.14995943137611065,0.14995943137611065,0.14995943137611065
1951,0.15497575101246103,0.15497575101246103,0.15497575101246103,0.15497575101246103,0.15497575101246103,0.15497575101246103,0.15497575101246103
1952,0.1533871562547452,0.1533871562547452,0.1533871562547452,0.1533871562547452,0.1533871562547452,0.1533871562547452,0.1533871562547452
1953,0.16351546992809285,0.16351546992809285,0.16351546992809285,0.16351546992809285,0.16351546992809285,0.16351546992809285,0.16351546992809285
1954,0.16920867477371188,0.16920867477371188,0.16920867477371188,0.16920867477371188,0.16920867477371188,0.16920867477371188,0.16920867477371188
1955,0.16370855701745482,0.16370855701745482,0.16370855701745482,0.16370855701745482,0.16370855701745482,0.16370855701745482,0.16370855701745482
1956,0.16435519224122347,0.16435519224122347,0.16435519224122347,0.16435519224122347,0.16435519224122347,0.16435519224122347,0.16435519224122347
1957,0.16525303163999452,0.16525303163999452,0.16525303163999452,0.16525303163999452,0.16525303163999452,0.16525303163999452,0.16525303163999452
1958,0.1710480664765392,0.1710480664765392,0.1710480664765392,0.1710480664765392,0.1710480664765392,0.1710480664765392,0.1710480664765392
1959,0.1734650544812348,0.1734650544812348,0.1734650544812348,0.1734650544812348,0.1734650544812348,0.1734650544812348,0.1734650544812348
1960,0.18209455768308222,0.18209455768308222,0.18209455768308222,0.18209455768308222,0.18209455768308222,0.18209455768308222,0.18209455768308222
1961,0.18185029297188565,0.18185029297188565,0.18185029297188565,0.18185029297188565,0.18185029297188565,0.18185029297188565,0.18185029297188565
1962,0.18459995456537379,0.18459995456537379,0.18459995456537379,0.18459995456537379,0.18459995456537379,0.18459995456537379,0.18459995456537379
1963,0.17419378009277253,0.17419378009277253,0.17419378009277253,0.17419378009277253,0.17419378009277253,0.17419378009277253,0.17419378009277253
1964,0.08927024074700336,0.08927024074700336,0.08927024074700336,0.08927024074700336,0.08927024074700336,0.08927024074700336,0.08927024074700336
1965,0.06568823267274365,0.06568823267274365,0.06568823267274365,0.06568823267274365,0.06568823267274365,0.06568823267274365,0.06568823267274365
1966,0.08587001940875114,0.08587001940875114,0.08587001940875114,0.08587001940875114,0.08587001940875114,0.08587001940875114,0.08587001940875114
1967,0.13002925231260842,0.13002925231260842,0.13002925231260842,0.13002925231260842,0.13002925231260842,0.13002925231260842,0.13002925231260842
1968,0.13588811782602953,0.13588811782602953,0.13588811782602953,0.13588811782602953,0.13588811782602953,0.13588811782602953,0.13588811782602953
1969,0.1455846451599943,0.1455846451599943,0.1455846451599943,0.1455846451599943,0.1455846451599943,0.1455846451599943,0.1455846451599943
1970,0.1720022410777355,0.1720022410777355,0.1720022410777355,0.1720022410777355,0.1720022410777355,0.1720022410777355,0.1720022410777355
1971,0.18089030264460484,0.18089030264460484,0.18089030264460484,0.18089030264460484,0.18089030264460484,0.18089030264460484,0.18089030264460484
1972,0.18759547124330958,0.18759547124330958,0.18759547124330958,0.18759547124330958,0.18759547124330958,0.18759547124330958,0.18759547124330958
1973,0.1962503673604432,0.1962503673604432,0.1962503673604432,0.1962503673604432,0.1962503673604432,0.1962503673604432,0.1962503673604432
1974,0.21110051911378563,0.21110051911378563,0.21110051911378563,0.21110051911378563,0.21110051911378563,0.21110051911378563,0.21110051911378563
1975,0.22369431409084156,0.22369431409084156,0.22369431409084156,0.22369431409084156,0.22369431409084156,0.22369431409084156,0.22369431409084156
1976,0.21902558958932392,0.21902558958932392,0.21902558958932392,0.21902558958932392,0.21902558958932392,0.21902558958932392,0.21902558958932392
1977,0.23853045400991038,0.23853045400991038,0.23853045400991038,0.23853045400991038,0.23853045400991038,0.23853045400991038,0.23853045400991038
1978,0.26039416172637747,0.26039416172637747,0.26039416172637747,0.26039416172637747,0.26039416172637747,0.26039416172637747,0.26039416172637747
1979,0.2819304338019846,0.2819304338019846,0.2819304338019846,0.2819304338019846,0.2819304338019846,0.2819304338019846,0.2819304338019846
1980,0.2937986755873262,0.2937986755873262,0.2937986755873262,0.2937986755873262,0.2937986755873262,0.2937986755873262,0.2937986755873262
1981,0.3084288516207354,0.3084288516207354,0.3084288516207354,0.3084288516207354,0.3084288516207354,0.3084288516207354,0.3084288516207354
1982,0.32388372365718815,0.32388372365718815,0.32388372365718815,0.32388372365718815,0.32388372365718815,0.32388372365718815,0.32388372365718815
1983,0.3101080008366541,0.3101080008366541,0.3101080008366541,0.3101080008366541,0.3101080008366541,0.3101080008366541,0.3101080008366541
1984,0.28468251237984943,0.28468251237984943,0.28468251237984943,0.28468251237984943,0.28468251237984943,0.28468251237984943,0.28468251237984943
1985,0.3021928015731706,0.3021928015731706,0.3021928015731706,0.3021928015731706,0.3021928015731706,0.3021928015731706,0.3021928015731706
1986,0.34126832477241664,0.34126832477241664,0.34126832477241664,0.34126832477241664,0.34126832477241664,0.34126832477241664,0.34126832477241664
1987,0.3770470564304504,0.3770470564304504,0.3770470564304504,0.3770470564304504,0.3770470564304504,0.3770470564304504,0.3770470564304504
1988,0.4034094118567822,0.4034094118567822,0.4034094118567822,0.4034094118567822,0.4034094118567822,0.4034094118567822,0.4034094118567822
1989,0.4334607707744313,0.4334607707744313,0.4334607707744313,0.4334607707744313,0.4334607707744313,0.4334607707744313,0.4334607707744313
1990,0.4553708525675673,0.4553708525675673,0.4553708525675673,0.4553708525675673,0.4553708525675673,0.4553708525675673,0.4553708525675673
1991,0.4850089551662117,0.4850089551662117,0.4850089551662117,0.4850089551662117,0.4850089551662117,0.4850089551662117,0.4850089551662117
1992,0.4383673194563529,0.4383673194563529,0.4383673194563529,0.4383673194563529,0.4383673194563529,0.4383673194563529,0.4383673194563529
1993,0.3355604367012923,0.3355604367012923,0.3355604367012923,0.3355604367012923,0.3355604367012923,0.3355604367012923,0.3355604367012923
1994,0.363339975456353,0.363339975456353,0.363339975456353,0.363339975456353,0.363339975456353,0.363339975456353,0.363339975456353
1995,0.4318047594709352,0.4318047594709352,0.4318047594709352,0.4318047594709352,0.4318047594709352,0.4318047594709352,0.4318047594709352
1996,0.5024521734068418,0.5024521734068418,0.5024521734068418,0.5024521734068418,0.5024521734068418,0.5024521734068418,0.5024521734068418
1997,0.5578749237570387,0.5578749237570387,0.5578749237570387,0.5578749237570387,0.5578749237570387,0.5578749237570387,0.5578749237570387
1998,0.575276626842058,0.575276626842058,0.575276626842058,0.575276626842058,0.575276626842058,0.575276626842058,0.575276626842058
1999,0.6015145199450876,0.6015145199450876,0.6015145199450876,0.6015145199450876,0.6015145199450876,0.6015145199450876,0.6015145199450876
2000,0.6441772586872884,0.6441772586872884,0.6441772586872884,0.6441772586872884,0.6441772586872884,0.6441772586872884,0.6441772586872884
2001,0.6836362411723309,0.6836362411723309,0.6836362411723309,0.6836362411723309,0.6836362411723309,0.6836362411723309,0.6836362411723309
2002,0.7250046885862046,0.7250046885862046,0.7250046885862046,0.7250046885862046,0.7250046885862046,0.7250046885862046,0.7250046885862046
2003,0.7335509896738618,0.7335509896738618,0.7335509896738618,0.7335509896738618,0.7335509896738618,0.7335509896738618,0.7335509896738618
2004,0.7474995527783123,0.7474995527783123,0.7474995527783123,0.7474995527783123,0.7474995527783123,0.7474995527783123,0.7474995527783123
2005,0.7614585152375056,0.7614585152375056,0.7614585152375056,0.7614585152375056,0.7614585152375056,0.7614585152375056,0.7614585152375056
2006,0.77575752232355,0.77575752232355,0.77575752232355,0.77575752232355,0.77575752232355,0.77575752232355,0.77575752232355
2007,0.7944880056201149,0.7944880056201149,0.7944880056201149,0.7944880056201149,0.7944880056201149,0.7944880056201149,0.7944880056201149
2008,0.8112936362246399,0.8112936362246399,0.8112936362246399,0.8112936362246399,0.8112936362246399,0.8112936362246399,0.8112936362246399
2009,0.8348426639514442,0.8348426639514442,0.8348426639514442,0.8348426639514442,0.8348426639514442,0.8348426639514442,0.8348426639514442
2010,0.8625605845159908,0.8625605845159908,0.8625605845159908,0.8625605845159908,0.8625605845159908,0.8625605845159908,0.8625605845159908
2011,0.8875402467914635,0.8875402467914635,0.8875402467914635,0.8875402467914635,0.8875402467914635,0.8875402467914635,0.8875402467914635
2012,0.9061524858296605,0.9061524858296605,0.9061524858296605,0.9061524858296605,0.9061524858296605,0.9061524858296605,0.9061524858296605
2013,0.9234002964908538,0.9234002964908538,0.9234002964908538,0.9234002964908538,0.9234002964908538,0.9234002964908538,0.9234002964908538
2014,0.9612670232676942,0.9612670232676942,0.9612670232676942,0.9612670232676942,0.9612670232676942,0.9612670232676942,0.9612670232676942
2015,0.9863886827507358,0.9863886827507358,0.9863886827507358,0.9863886827507358,0.9863886827507358,0.9863886827507358,0.9863886827507358
2016,1.014794532198038,1.014794532198038,1.014794532198038,1.014794532198038,1.014794532198038,1.014794532198038,1.014794532198038
2017,1.0533007448475025,1.0533007448475025,1.0533007448475025,1.0533007448475025,1.0533007448475025,1.0533007448475025,1.0533007448475025
2018,1.0773944877194614,1.0773944877194614,1.0773944877194614,1.0773944877194614,1.0773944877194614,1.0773944877194614,1.0773944877194614
2019,1.1048115584933806,1.1048115584933806,1.1048115584933806,1.1048115584933806,1.1048115584933806,1.1048115584933806,1.1048115584933806
2020,1.1144221256919724,1.1144221256919724,1.1144221256919724,1.1144221256919724,1.1144221256919724,1.1144221256919724,1.1144221256919724
2021,1.1523605323364534,1.1523605323364534,1.1523605323364534,1.1523605323364534,1.1523605323364534,1.1523605323364534,1.1523605323364534
2022,1.1771529203097797,1.1771529203097797,1.1771529203097797,1.1771529203097797,1.1771529203097797,1.1771529203097797,1.1771529203097797
2023,1.2030092624327446,1.2030092624327446,1.2030092624327446,1.2030092624327446,1.2030092624327446,1.2030092624327446,1.2030092624327446
2024,1.222132450598084,1.222132450598084,1.222132450598084,1.222132450598084,1.222132450598084,1.222132450598084,1.222132450598084
2025,1.2442486248589442,1.2442486248589442,1.2442486248589442,1.2442486248589442,1.2442486248589442,1.2442486248589442,1.2442486248589442
2026,1.2712124879961881,1.2712124879961881,1.2712124879961881,1.2712124879961881,1.2712124879961881,1.2712124879961881,1.2712124879961881
2027,1.2949754902277668,1.2949754902277668,1.2954086030559429,1.2954086030559429,1.2991302705981875,1.2993680537813637,1.2990548491063745
2028,1.3058240746397913,1.3058240746397913,1.3067812090815465,1.3067812090815465,1.314300066623008,1.3167635464218377,1.3139640893441955
2029,1.3306124143441203,1.3306124143441203,1.3331731675225744,1.3331731675225744,1.345625063768433,1.3511768107337359,1.3488406844560712
2030,1.3561834550144112,1.3561834550144112,1.3572791795099488,1.3572791795099488,1.3731692986436608,1.3838144320258992,1.371475981213339
2031,1.370359100796537,1.370359100796537,1.378274449239246,1.378274449239246,1.4064772190563224,1.4254310588473915,1.4083075316507416
2032,1.3817124453787153,1.3817124453787153,1.391511534771441,1.391511534771441,1.4260552323285125,1.441972325581458,1.4326321894862042
2033,1.3914184115176658,1.3914184115176658,1.4017749385632134,1.4017749385632134,1.4263530676364036,1.440985685437125,1.4347162081644638
2034,1.4249600252691697,1.4249600252691697,1.4337971916615715,1.4337971916615715,1.4726009726916636,1.4850385571502849,1.4814275144919749
2035,1.4461123539461325,1.4461123539461325,1.45705011923651,1.45705011923651,1.494089650839109,1.4983439950527893,1.505109148976722
2036,1.4569144728699719,1.4569144728699719,1.4676443306861826,1.4676443306861826,1.4978305683163846,1.4975552329297526,1.5179457912697274
2037,1.4745684113305202,1.4745684113305202,1.4866693776631628,1.4866693776631628,1.5117100889264345,1.5043926403302634,1.5335175470038138
2038,1.5118560252553912,1.5118560252553912,1.513992823815123,1.513992823815123,1.5229701639091906,1.512364809101318,1.55552682787565
2039,1.5283569916925401,1.5283569916925401,1.535715282773002,1.535715282773002,1.5562712539248515,1.533202439360262,1.5993845025659543
2040,1.5537833555229823,1.5537833555229823,1.561470368071077,1.561470368071077,1.5648377332587402,1.5348051221156993,1.6060474293306626
2041,1.5678276479667614,1.5678276479667614,1.5703734163156275,1.5720994018452543,1.5759218995950106,1.5301285953366337,1.6241999230190487
2042,1.5924727768066729,1.5924727768066729,1.5974868756072025,1.6024063126024763,1.5922132184999822,1.5394119058155495,1.6477131159320786
2043,1.605293062430974,1.605293062430974,1.6123674740461238,1.6204227822778015,1.603940552978773,1.5372659748014392,1.6653778614897148
2044,1.6304215010539274,1.6304215010539274,1.6390819886572074,1.64892559306373,1.6186154252234033,1.5393533606420975,1.6906840592549617
2045,1.6483255168191069,1.6483255168191069,1.6442199319260002,1.665201856665677,1.6187182780490172,1.5308317208591267,1.699929906428406
2046,1.6736898894218204,1.6736898894218204,1.6702606193916325,1.6942766889262801,1.621842187413465,1.521706405276699,1.7084179937550552
2047,1.70086703240413,1.70086703240413,1.6926493970705534,1.7217656586432706,1.6390010967692916,1.5370462158590072,1.7334192088086213
2048,1.7280013527698295,1.7280013527698295,1.7172366785085285,1.7498362554243936,1.6413702268966872,1.5250470819543744,1.7468005051056876
2049,1.7500335970668273,1.7500335970668273,1.7344312891369926,1.7734547166698535,1.648516433963658,1.530543531446757,1.761959930436819
2050,1.7651961717782876,1.7651961717782876,1.74161409855042,1.7842093557665581,1.6454080981022525,1.5198933251350784,1.758409615968365
2051,1.7964862037851155,1.7964862037851155,1.777448559330845,1.8180075226382104,1.6636855049442267,1.5191495434389306,1.7770859902342564
2052,1.8206217720020126,1.8206217720020126,1.7914143017210018,1.841341918572916,1.65886079901231,1.5071398210017455,1.7776796414392033
2053,1.8432452715716447,1.8432452715716447,1.8128290251993164,1.8602917859035608,1.6723994111477405,1.5161911310816152,1.7897434565580095
2054,1.869973939284569,1.869973939284569,1.826656363326693,1.873967386415464,1.6652641206691374,1.506473759622906,1.7872102515560886
2055,1.8940095526680203,1.8940095526680203,1.8480080912462886,1.8977915459539987,1.6764051913794962,1.4989526596388651,1.7904796928959847
2056,1.918098427341756,1.918098427341756,1.8555913325564088,1.8919701433822518,1.6663914199930592,1.4837397766093527,1.7879596329485317
2057,1.936167551030819,1.936167551030819,1.8734339344163389,1.9222214424597315,1.6687789796373695,1.4757099008130166,1.7900584002042004
2058,1.9762764977097784,1.9762764977097784,1.88963151158409,1.9247859251085966,1.674504798411596,1.4741716950888364,1.7856606564329534
2059,1.992827630938713,1.992827630938713,1.8985045316104265,1.933197181555888,1.6651473239639112,1.4683100058719818,1.7699823614979926
2060,2.0171411600307096,2.0171411600307096,1.9331007482511526,1.963430458195385,1.672181571843869,1.4659169843785635,1.7730942618754315
2061,2.056011492653213,2.056011492653213,1.9565775561979957,1.9733687024643478,1.6819255627083738,1.4676727323197476,1.777809699422027
2062,2.082427510736976,2.082427510736976,1.971148725278663,1.993628757503698,1.679136153704356,1.4641504180833487,1.7749761686967351
2063,2.098508445001087,2.098508445001087,1.976464676917767,2.00357203193396,1.6635030698914068,1.4539250895195825,1.7514082524361712
2064,2.118309894904881,2.118309894904881,1.997623499720088,2.011121886087668,1.667493249931848,1.434848283279037,1.7435741614288027
2065,2.1436972017404705,2.1436972017404705,2.0073650038135904,2.019772775105215,1.6631418265271734,1.4295985897080945,1.7320750537987026
2066,2.172499379657557,2.172499379657557,2.019659229865619,2.0274930343568434,1.651439251607355,1.420890539924801,1.7246967990746922
2067,2.198732713301606,2.198732713301606,2.039357862725629,2.035653361131219,1.6621997808761235,1.4241686312718946,1.7208277984188254
2068,2.2289921255111986,2.2289921255111986,2.0485231760082256,2.0397328928672978,1.6503025884187534,1.40077338754278,1.6997266149898576
2069,2.244792745659732,2.244792745659732,2.061355782970268,2.0513772282344385,1.6590081981236333,1.4076571150938855,1.701139103729008
2070,2.2842074327334596,2.2842074327334596,2.084512896271175,2.0614457058134095,1.6560211852732958,1.4182199154235182,1.6896780135165348
2071,2.3005962381108476,2.3005962381108476,2.095183211349254,2.0663657500196746,1.655172038125742,1.403541065738455,1.6898019040984007
2072,2.3378069019120695,2.3378069019120695,2.1189655336259756,2.0787935168049425,1.664263477427255,1.3977468718149413,1.6757909996674498
2073,2.3631252788234405,2.3631252788234405,2.1304831831591606,2.083795046254053,1.6571835197758786,1.3928261160774986,1.663795147034907
2074,2.385668662905936,2.385668662905936,2.1280853071764483,2.0773938168827453,1.642791957250779,1.3843581573110477,1.6397813102726773
2075,2.418614476716824,2.418614476716824,2.15062318952858,2.0961601890571906,1.6469338539738374,1.3767121215992801,1.6374923570900648
2076,2.439487753427906,2.439487753427906,2.1817112648985675,2.1023069518899096,1.6570113219604152,1.3892482172761573,1.638295822712113
2077,2.4748443914939635,2.4748443914939635,2.188575884019236,2.1219640938873314,1.6458926437533348,1.375053145940597,1.6211849898041233
2078,2.494406319730201,2.494406319730201,2.2092166250675134,2.132134287110179,1.64269328582392,1.3613447216901144,1.6135285245013988
2079,2.5318540093787596,2.5318540093787596,2.2200930755657913,2.1248249603905713,1.642497064360379,1.359076798406204,1.6042930362415655
2080,2.5487018513491653,2.5487018513491653,2.2166416751558207,2.121492043518485,1.636114336846496,1.3672988477026629,1.593941878374556
2081,2.5805168925481863,2.5805168925481863,2.251793487510127,2.1456712152339628,1.6443479006991424,1.3668320424293907,1.5861560214924575
2082,2.600454721064526,2.600454721064526,2.2750099402673323,2.1514985589169515,1.6457260943950032,1.3671279298124703,1.585574963046238
2083,2.639666509413774,2.639666509413774,2.2817171752419165,2.156589498564023,1.6320342988280776,1.3542810926599438,1.5608748810836557
2084,2.6710920482379876,2.6710920482379876,2.2971201495565947,2.165044308841229,1.6291639357298846,1.348458377538163,1.5512977287156149
2085,2.68471368118891,2.68471368118891,2.3148927190602695,2.1600323025014996,1.6330665902488588,1.3472939392760075,1.5412519433154086
2086,2.707770110080108,2.707770110080108,2.3065400352558525,2.149708467917494,1.6166624074779126,1.33778857009156,1.5315735068911258
2087,2.7277676216931166,2.7277676216931166,2.3273312142851883,2.152379184416621,1.6115143547546966,1.3271301152722625,1.5110802061651167
2088,2.764692509674687,2.764692509674687,2.362999601521949,2.1691869789551723,1.6192004098835187,1.335004637448948,1.5059599959702645
2089,2.8045058718605453,2.8045058718605453,2.363386818079992,2.1714540070296238,1.6176241912432445,1.334174574471973,1.5062555546487677
2090,2.8385113001618265,2.8385113001618265,2.391682843245815,2.187074151140875,1.6206519714129488,1.3316916809744352,1.4988310303186458
2091,2.866911787561353,2.866911787561353,2.4021904557788982,2.178238849820884,1.6199047148992718,1.3281692274013417,1.489641203581958
2092,2.886053895015922,2.886053895015922,2.4191629854180894,2.186501264132388,1.6116031256213348,1.321905038203272,1.4746142700914204
2093,2.9238446393157327,2.9238446393157327,2.427423229431519,2.1906785685630408,1.606213173257976,1.3241787763770285,1.4600151579942982
2094,2.9521749963895934,2.9521749963895934,2.453689558587182,2.2013737100206603,1.6058392097614043,1.3243349799783333,1.451137820335928
2095,2.9947174358268294,2.9947174358268294,2.466200721100003,2.2032235225902905,1.6092415553518007,1.3292465357581884,1.4437036780259862
2096,3.008289535291542,3.008289535291542,2.506585313674393,2.215195328279162,1.6304761788803053,1.3377701895352885,1.4503708885445403
2097,3.037592599911665,3.037592599911665,2.5340662350178933,2.2310340797401187,1.628629784757878,1.3430781754310872,1.4507253687038584
2098,3.0819852759692052,3.0819852759692052,2.526377013667464,2.2058403776127666,1.6140582435693644,1.3360400707686895,1.4343072486130166
2099,3.1125641195138205,3.1125641195138205,2.534086856066896,2.204035051166043,1.6045859209246724,1.3237897579989706,1.4147897415431077
2100,3.1307499946485033,3.1307499946485033,2.5538513522966877,2.2101352357104775,1.6076699731527921,1.3254144418140683,1.4019755543677768
2101,3.168844608739288,3.1696501090865983,2.5632058840775147,2.2010660032429574,1.5979084154531558,1.31831163967659,1.3891185605341052
2102,3.193777387203009,3.193840347341082,2.5574862290425897,2.192922293432417,1.5874851042199374,1.3115990051150819,1.370963700006796
2103,3.2238662894211685,3.2258694205490537,2.5885323756722682,2.203158877984169,1.59857467606625,1.3234488585742914,1.3752599847842857
2104,3.2587524425472174,3.2587689556149813,2.612903569034065,2.2060517355304228,1.599572517813939,1.3240944249499027,1.3571580364598648
2105,3.285751709441379,3.2849750595501352,2.6277871676244398,2.208379549085131,1.5848259196545904,1.3165383910967794,1.349921625027482
2106,3.3042601929417916,3.300303458085769,2.6385166443045973,2.2093730753152654,1.5842923689783173,1.3140459073872295,1.3320508031696687
2107,3.3352270660049905,3.3301214032743083,2.646476529783144,2.2140347488934626,1.585788184700082,1.3213291560946188,1.3240092242118888
2108,3.356108478105323,3.3479294430015725,2.65390173684033,2.1882738187742654,1.576228390245509,1.3149583536399767,1.309199567104794
2109,3.3795521203636842,3.3697850678709664,2.659563882452789,2.182460689602716,1.573076086070959,1.3015487453073102,1.2934979191824385
2110,3.4249150238819324,3.4099320559722806,2.684362300295851,2.1888777714935475,1.579279902560737,1.3012614805478742,1.2719530615543775
2111,3.436189163186756,3.4234113868975684,2.705173352359588,2.199856704446633,1.5739852586098837,1.304403018327577,1.2771827147885106
2112,3.4813597314805587,3.454381339455214,2.72402255930757,2.1947841914882815,1.5750224550852168,1.3092441344534707,1.271653803065798
2113,3.497459988930024,3.4741287615298773,2.7175659295746324,2.1655948817713018,1.5564449393200561,1.2887111658227437,1.2411679529811561
2114,3.523797167908189,3.4927079080342986,2.7262124531830465,2.161001495398742,1.5496781481187425,1.2938585029527763,1.2365574331452849
2115,3.5669794680278515,3.5299800913122197,2.7569744972562407,2.179736546979412,1.555942354132836,1.2979769449057283,1.2300976779521082
2116,3.581450097646677,3.5282648166826664,2.7610538586074833,2.1549996626902925,1.546732460916571,1.2827041913348065,1.2020857617068743
2117,3.5961034518229353,3.5501961168125296,2.764321742968453,2.1549961616455087,1.5544536788381251,1.2959162996540181,1.2097122703128098
2118,3.6431829074917643,3.5857204224264265,2.7752164192791855,2.137501312479462,1.5486789144392923,1.28003477360933,1.1800451647827686
2119,3.6598369170505793,3.5998269086425414,2.7829584349618104,2.1397254957881158,1.549223565753706,1.2791726070922942,1.1750513532364837
2120,3.699800641493745,3.621403944578183,2.7894941136437197,2.1309197371105477,1.5532013677476038,1.2889374293104277,1.167023367719664
2121,3.714095224299891,3.629773188828352,2.803282080847112,2.1389362826668457,1.548017502549147,1.2869597036625853,1.1615467200083938
2122,3.742857250731064,3.6492278764874686,2.811445897844694,2.1312093481644507,1.5440242817624703,1.2861548513768497,1.1571076398543758
2123,3.7503577336531464,3.6533523523360447,2.8158847556498374,2.1044830572697695,1.53807740948512,1.2794229640998598,1.138060867275017
2124,3.7817476270540755,3.662467345127203,2.8319394804770583,2.104002390165817,1.5276765699267352,1.2760944323781,1.127910873052459
2125,3.8010572988770375,3.6816952451743163,2.8605350061963057,2.1102587655702747,1.5188714438562196,1.2694217805634658,1.1139400399226598
2126,3.8256424773449305,3.700197163174116,2.8651671714201226,2.105675260745652,1.5224480255798833,1.2730764425009475,1.10050283252645
2127,3.8473626371030467,3.704239242084507,2.880162077956954,2.0750469461322916,1.5175741285639917,1.2655449830546637,1.0880478692647748
2128,3.8521023215971706,3.702784444392326,2.8593010179456595,2.0859878657114286,1.5217113906724422,1.2625109564391985,1.068909152517811
2129,3.891726569327152,3.733371199286373,2.86517818058548,2.0570429286796266,1.5115124379341802,1.2551289074892653,1.0621023801354041
2130,3.924649648915898,3.7412438873073834,2.890344845598085,2.063650455639447,1.5147248222380947,1.2671989636043668,1.0591613810954466
2131,3.941148435558086,3.7586436817658275,2.8997115657814034,2.0630742473877532,1.5223183444573314,1.2640285716818602,1.0427132053846648
2132,3.9644928133151973,3.765088457665418,2.903555987203343,2.039893219352895,1.5000014108868986,1.2635257258885801,1.0312481233380684
2133,3.984483289309052,3.7761852011666055,2.919490797712716,2.038516909937355,1.4995793637691295,1.2619190244474856,1.0280105390012682
2134,4.011788121352185,3.7930110191477695,2.9122653510606544,2.043915541573809,1.510587663522156,1.2687682899569845,1.0202441013509642
2135,4.020496606434647,3.7791128403395384,2.928587681786399,2.026297075955634,1.4986215536902996,1.253994563372478,1.008251998611228
2136,4.061965191688087,3.8101582938070133,2.9281801908308966,1.9937637390047522,1.484389291191414,1.250620034633478,0.98099232580352
2137,4.070819708730616,3.803288772745571,2.9268382714804924,2.0026665912074977,1.4936354542794967,1.2576572933838852,0.9849069866800484
2138,4.086715829137527,3.8160766757106974,2.9265634925347825,1.9893934576045476,1.4900444703903468,1.2574767389129735,0.9643678351584646
2139,4.111923368568607,3.809226938297747,2.953090942574456,2.0104629751153067,1.5005206467001642,1.257454496380841,0.9615049830251778
2140,4.164439676694198,3.8358084641018446,2.9765622617542817,2.0056330761362564,1.4991218774010189,1.2573774700637288,0.9476259402225702
2141,4.183193134462755,3.8441727804058763,2.972393769085277,1.987702630643737,1.4956798162283653,1.2479946808966704,0.9305541761703653
2142,4.196242024354104,3.855766470775479,2.976633526762393,1.9714435345720422,1.4842551006708449,1.2540266749953326,0.9175619882156502
2143,4.211508002601405,3.8415489983363895,2.963010352624548,1.9688137375605774,1.4938210694099314,1.2604072611275128,0.9121399396108515
2144,4.22323213108194,3.84268981489618,2.9721402865340836,1.943912743455303,1.4773005888356467,1.2479174407743843,0.890209567719452
2145,4.252266226669255,3.8501452697749072,2.9930749526821905,1.9605892139634402,1.4933136857848233,1.2606132451648087,0.9017150247405876
2146,4.284652450843262,3.8767484686297027,3.0055759205612196,1.9572481806625788,1.4787520930453235,1.2472546724161506,0.8843584216518184
2147,4.2952393990393425,3.8639707500750577,3.00617643360617,1.9227313110435362,1.4735340867053217,1.2380477363223121,0.8681126149259075
2148,4.333616719882538,3.870028049785956,3.0072630906743893,1.9047633558008783,1.4657726343180022,1.2328711810219561,0.8451783522878608
2149,4.343516218060389,3.883820312691976,3.0090757220322253,1.918322242367626,1.4739023285997725,1.245905547357838,0.8319194722848874
2150,4.363119541157582,3.8653527806170116,3.00375782948039,1.8945026000053649,1.465542563674264,1.2358090182534995,0.8255022505314593
