,high-extension,high-overshoot,medium-extension,medium-overshoot,low,verylow,verylow-overshoot
1750,-0.027683994498597733,-0.027683994498597733,-0.027683994498597733,-0.027683994498597733,-0.027683994498597733,-0.027683994498597733,-0.027683994498597733
1751,0.018947156618736635,0.018947156618736635,0.018947156618736635,0.018947156618736635,0.018947156618736635,0.018947156618736635,0.018947156618736635
1752,0.03430277364258947,0.03430277364258947,0.03430277364258947,0.03430277364258947,0.03430277364258947,0.03430277364258947,0.03430277364258947
1753,0.038944880239037104,0.038944880239037104,0.038944880239037104,0.038944880239037104,0.038944880239037104,0.038944880239037104,0.038944880239037104
1754,0.05067827090425933,0.05067827090425933,0.05067827090425933,0.05067827090425933,0.05067827090425933,0.05067827090425933,0.05067827090425933
1755,0.026600700972265235,0.026600700972265235,0.026600700972265235,0.026600700972265235,0.026600700972265235,0.026600700972265235,0.026600700972265235
1756,0.012127912526213709,0.012127912526213709,0.012127912526213709,0.012127912526213709,0.012127912526213709,0.012127912526213709,0.012127912526213709
1757,0.025416594442233497,0.025416594442233497,0.025416594442233497,0.025416594442233497,0.025416594442233497,0.025416594442233497,0.025416594442233497
1758,0.03944301912097023,0.03944301912097023,0.03944301912097023,0.03944301912097023,0.03944301912097023,0.03944301912097023,0.03944301912097023
1759,0.047439140188127255,0.047439140188127255,0.047439140188127255,0.047439140188127255,0.047439140188127255,0.047439140188127255,0.047439140188127255
1760,0.04759078090196785,0.04759078090196785,0.04759078090196785,0.04759078090196785,0.04759078090196785,0.04759078090196785,0.04759078090196785
1761,0.04870210366549922,0.04870210366549922,0.04870210366549922,0.04870210366549922,0.04870210366549922,0.04870210366549922,0.04870210366549922
1762,0.05012111209953519,0.05012111209953519,0.05012111209953519,0.05012111209953519,0.05012111209953519,0.05012111209953519,0.05012111209953519
1763,-0.03445181673610308,-0.03445181673610308,-0.03445181673610308,-0.03445181673610308,-0.03445181673610308,-0.03445181673610308,-0.03445181673610308
1764,-0.060720164322269794,-0.060720164322269794,-0.060720164322269794,-0.060720164322269794,-0.060720164322269794,-0.060720164322269794,-0.060720164322269794
1765,-0.03185872664427515,-0.03185872664427515,-0.03185872664427515,-0.03185872664427515,-0.03185872664427515,-0.03185872664427515,-0.03185872664427515
1766,-0.006839514633753698,-0.006839514633753698,-0.006839514633753698,-0.006839514633753698,-0.006839514633753698,-0.006839514633753698,-0.006839514633753698
1767,0.012972538961261297,0.012972538961261297,0.012972538961261297,0.012972538961261297,0.012972538961261297,0.012972538961261297,0.012972538961261297
1768,-0.014179648397756778,-0.014179648397756778,-0.014179648397756778,-0.014179648397756778,-0.014179648397756778,-0.014179648397756778,-0.014179648397756778
1769,-0.024169610405985992,-0.024169610405985992,-0.024169610405985992,-0.024169610405985992,-0.024169610405985992,-0.024169610405985992,-0.024169610405985992
1770,-0.00747857098181008,-0.00747857098181008,-0.00747857098181008,-0.00747857098181008,-0.00747857098181008,-0.00747857098181008,-0.00747857098181008
1771,0.011659455417335792,0.011659455417335792,0.011659455417335792,0.011659455417335792,0.011659455417335792,0.011659455417335792,0.011659455417335792
1772,0.025660319712641586,0.025660319712641586,0.025660319712641586,0.025660319712641586,0.025660319712641586,0.025660319712641586,0.025660319712641586
1773,0.04198909852206611,0.04198909852206611,0.04198909852206611,0.04198909852206611,0.04198909852206611,0.04198909852206611,0.04198909852206611
1774,0.04633020750975557,0.04633020750975557,0.04633020750975557,0.04633020750975557,0.04633020750975557,0.04633020750975557,0.04633020750975557
1775,0.04582516769266621,0.04582516769266621,0.04582516769266621,0.04582516769266621,0.04582516769266621,0.04582516769266621,0.04582516769266621
1776,0.053749010934969955,0.053749010934969955,0.053749010934969955,0.053749010934969955,0.053749010934969955,0.053749010934969955,0.053749010934969955
1777,0.058231190061041764,0.058231190061041764,0.058231190061041764,0.058231190061041764,0.058231190061041764,0.058231190061041764,0.058231190061041764
1778,0.06325480562969697,0.06325480562969697,0.06325480562969697,0.06325480562969697,0.06325480562969697,0.06325480562969697,0.06325480562969697
1779,0.06447872575346204,0.06447872575346204,0.06447872575346204,0.06447872575346204,0.06447872575346204,0.06447872575346204,0.06447872575346204
1780,0.05416697699928229,0.05416697699928229,0.05416697699928229,0.05416697699928229,0.05416697699928229,0.05416697699928229,0.05416697699928229
1781,0.06037915393373225,0.06037915393373225,0.06037915393373225,0.06037915393373225,0.06037915393373225,0.06037915393373225,0.06037915393373225
1782,0.05893499868039255,0.05893499868039255,0.05893499868039255,0.05893499868039255,0.05893499868039255,0.05893499868039255,0.05893499868039255
