,high-extension,high-overshoot,medium-extension,medium-overshoot,low,verylow,verylow-overshoot
1777,0.007223354079817893,0.007223354079817893,0.007223354079817893,0.007223354079817893,0.007223354079817893,0.007223354079817893,0.007223354079817893
1778,0.012096010563895698,0.012096010563895698,0.012096010563895698,0.012096010563895698,0.012096010563895698,0.012096010563895698,0.012096010563895698
1779,0.007945693016321378,0.007945693016321378,0.007945693016321378,0.007945693016321378,0.007945693016321378,0.007945693016321378,0.007945693016321378
1780,0.004040129563273313,0.004040129563273313,0.004040129563273313,0.004040129563273313,0.004040129563273313,0.004040129563273313,0.004040129563273313
1781,0.005311334499492462,0.005311334499492462,0.005311334499492462,0.005311334499492462,0.005311334499492462,0.005311334499492462,0.005311334499492462
1782,0.011354874602544543,0.011354874602544543,0.011354874602544543,0.011354874602544543,0.011354874602544543,0.011354874602544543,0.011354874602544543
1783,0.010279025987884945,0.010279025987884945,0.010279025987884945,0.010279025987884945,0.010279025987884945,0.010279025987884945,0.010279025987884945
1784,-0.17155789426592646,-0.17155789426592646,-0.17155789426592646,-0.17155789426592646,-0.17155789426592646,-0.17155789426592646,-0.17155789426592646
1785,-0.22662031972538427,-0.22662031972538427,-0.22662031972538427,-0.22662031972538427,-0.22662031972538427,-0.22662031972538427,-0.22662031972538427
1786,-0.16149204472695294,-0.16149204472695294,-0.16149204472695294,-0.16149204472695294,-0.16149204472695294,-0.16149204472695294,-0.16149204472695294
1787,-0.11092756035297563,-0.11092756035297563,-0.11092756035297563,-0.11092756035297563,-0.11092756035297563,-0.11092756035297563,-0.11092756035297563
1788,-0.06644365827019721,-0.06644365827019721,-0.06644365827019721,-0.06644365827019721,-0.06644365827019721,-0.06644365827019721,-0.06644365827019721
1789,-0.044929068966969465,-0.044929068966969465,-0.044929068966969465,-0.044929068966969465,-0.044929068966969465,-0.044929068966969465,-0.044929068966969465
1790,-0.029847801306101637,-0.029847801306101637,-0.029847801306101637,-0.029847801306101637,-0.029847801306101637,-0.029847801306101637,-0.029847801306101637
1791,-0.01116945210065047,-0.01116945210065047,-0.01116945210065047,-0.01116945210065047,-0.01116945210065047,-0.01116945210065047,-0.01116945210065047
1792,-0.011994180834973472,-0.011994180834973472,-0.011994180834973472,-0.011994180834973472,-0.011994180834973472,-0.011994180834973472,-0.011994180834973472
1793,0.002252566311588669,0.002252566311588669,0.002252566311588669,0.002252566311588669,0.002252566311588669,0.002252566311588669,0.002252566311588669
1794,0.010016704466808038,0.010016704466808038,0.010016704466808038,0.010016704466808038,0.010016704466808038,0.010016704466808038,0.010016704466808038
1795,0.005128442564911531,0.005128442564911531,0.005128442564911531,0.005128442564911531,0.005128442564911531,0.005128442564911531,0.005128442564911531
1796,-0.014290230850668148,-0.014290230850668148,-0.014290230850668148,-0.014290230850668148,-0.014290230850668148,-0.014290230850668148,-0.014290230850668148
1797,-0.010419022892416217,-0.010419022892416217,-0.010419022892416217,-0.010419022892416217,-0.010419022892416217,-0.010419022892416217,-0.010419022892416217
1798,-0.010360507833840172,-0.010360507833840172,-0.010360507833840172,-0.010360507833840172,-0.010360507833840172,-0.010360507833840172,-0.010360507833840172
1799,0.005925624500870058,0.005925624500870058,0.005925624500870058,0.005925624500870058,0.005925624500870058,0.005925624500870058,0.005925624500870058
1800,0.004165765295976384,0.004165765295976384,0.004165765295976384,0.004165765295976384,0.004165765295976384,0.004165765295976384,0.004165765295976384
1801,0.004472262405126465,0.004472262405126465,0.004472262405126465,0.004472262405126465,0.004472262405126465,0.004472262405126465,0.004472262405126465
1802,0.012206672108165811,0.012206672108165811,0.012206672108165811,0.012206672108165811,0.012206672108165811,0.012206672108165811,0.012206672108165811
1803,0.010021889901734582,0.010021889901734582,0.010021889901734582,0.010021889901734582,0.010021889901734582,0.010021889901734582,0.010021889901734582
1804,0.02080511798350323,0.02080511798350323,0.02080511798350323,0.02080511798350323,0.02080511798350323,0.02080511798350323,0.02080511798350323
1805,0.01704147475507873,0.01704147475507873,0.01704147475507873,0.01704147475507873,0.01704147475507873,0.01704147475507873,0.01704147475507873
1806,0.011644423948506372,0.011644423948506372,0.011644423948506372,0.011644423948506372,0.011644423948506372,0.011644423948506372,0.011644423948506372
1807,0.016177811935443,0.016177811935443,0.016177811935443,0.016177811935443,0.016177811935443,0.016177811935443,0.016177811935443
1808,0.02038279982538374,0.02038279982538374,0.02038279982538374,0.02038279982538374,0.02038279982538374,0.02038279982538374,0.02038279982538374
1809,0.01815019641476176,0.01815019641476176,0.01815019641476176,0.01815019641476176,0.01815019641476176,0.01815019641476176,0.01815019641476176
1810,-0.25766336228019565,-0.25766336228019565,-0.25766336228019565,-0.25766336228019565,-0.25766336228019565,-0.25766336228019565,-0.25766336228019565
1811,-0.3436690039316983,-0.3436690039316983,-0.3436690039316983,-0.3436690039316983,-0.3436690039316983,-0.3436690039316983,-0.3436690039316983
1812,-0.26023073408173186,-0.26023073408173186,-0.26023073408173186,-0.26023073408173186,-0.26023073408173186,-0.26023073408173186,-0.26023073408173186
1813,-0.1671957999513409,-0.1671957999513409,-0.1671957999513409,-0.1671957999513409,-0.1671957999513409,-0.1671957999513409,-0.1671957999513409
1814,-0.10649445942838952,-0.10649445942838952,-0.10649445942838952,-0.10649445942838952,-0.10649445942838952,-0.10649445942838952,-0.10649445942838952
1815,-0.07455396677473024,-0.07455396677473024,-0.07455396677473024,-0.07455396677473024,-0.07455396677473024,-0.07455396677473024,-0.07455396677473024
1816,-0.5807637973814325,-0.5807637973814325,-0.5807637973814325,-0.5807637973814325,-0.5807637973814325,-0.5807637973814325,-0.5807637973814325
1817,-0.7537209376952538,-0.7537209376952538,-0.7537209376952538,-0.7537209376952538,-0.7537209376952538,-0.7537209376952538,-0.7537209376952538
1818,-0.5924472732705955,-0.5924472732705955,-0.5924472732705955,-0.5924472732705955,-0.5924472732705955,-0.5924472732705955,-0.5924472732705955
1819,-0.4138430519802368,-0.4138430519802368,-0.4138430519802368,-0.4138430519802368,-0.4138430519802368,-0.4138430519802368,-0.4138430519802368
1820,-0.28043242894536613,-0.28043242894536613,-0.28043242894536613,-0.28043242894536613,-0.28043242894536613,-0.28043242894536613,-0.28043242894536613
1821,-0.20252357787903288,-0.20252357787903288,-0.20252357787903288,-0.20252357787903288,-0.20252357787903288,-0.20252357787903288,-0.20252357787903288
1822,-0.15014234838740437,-0.15014234838740437,-0.15014234838740437,-0.15014234838740437,-0.15014234838740437,-0.15014234838740437,-0.15014234838740437
1823,-0.1356670914737531,-0.1356670914737531,-0.1356670914737531,-0.1356670914737531,-0.1356670914737531,-0.1356670914737531,-0.1356670914737531
1824,-0.11093006937833788,-0.11093006937833788,-0.11093006937833788,-0.11093006937833788,-0.11093006937833788,-0.11093006937833788,-0.11093006937833788
1825,-0.0955771663798177,-0.0955771663798177,-0.0955771663798177,-0.0955771663798177,-0.0955771663798177,-0.0955771663798177,-0.0955771663798177
1826,-0.067231592895901,-0.067231592895901,-0.067231592895901,-0.067231592895901,-0.067231592895901,-0.067231592895901,-0.067231592895901
1827,-0.0574159111839031,-0.0574159111839031,-0.0574159111839031,-0.0574159111839031,-0.0574159111839031,-0.0574159111839031,-0.0574159111839031
1828,-0.04261056407494529,-0.04261056407494529,-0.04261056407494529,-0.04261056407494529,-0.04261056407494529,-0.04261056407494529,-0.04261056407494529
1829,-0.03640189815695436,-0.03640189815695436,-0.03640189815695436,-0.03640189815695436,-0.03640189815695436,-0.03640189815695436,-0.03640189815695436
1830,-0.029178557537710027,-0.029178557537710027,-0.029178557537710027,-0.029178557537710027,-0.029178557537710027,-0.029178557537710027,-0.029178557537710027
1831,-0.023996315310062452,-0.023996315310062452,-0.023996315310062452,-0.023996315310062452,-0.023996315310062452,-0.023996315310062452,-0.023996315310062452
1832,-0.30012037917731577,-0.30012037917731577,-0.30012037917731577,-0.30012037917731577,-0.30012037917731577,-0.30012037917731577,-0.30012037917731577
1833,-0.38571932716006574,-0.38571932716006574,-0.38571932716006574,-0.38571932716006574,-0.38571932716006574,-0.38571932716006574,-0.38571932716006574
1834,-0.3020863380051273,-0.3020863380051273,-0.3020863380051273,-0.3020863380051273,-0.3020863380051273,-0.3020863380051273,-0.3020863380051273
1835,-0.2109144033389693,-0.2109144033389693,-0.2109144033389693,-0.2109144033389693,-0.2109144033389693,-0.2109144033389693,-0.2109144033389693
1836,-0.2301084287101861,-0.2301084287101861,-0.2301084287101861,-0.2301084287101861,-0.2301084287101861,-0.2301084287101861,-0.2301084287101861
1837,-0.2156536854547835,-0.2156536854547835,-0.2156536854547835,-0.2156536854547835,-0.2156536854547835,-0.2156536854547835,-0.2156536854547835
1838,-0.16343134468038567,-0.16343134468038567,-0.16343134468038567,-0.16343134468038567,-0.16343134468038567,-0.16343134468038567,-0.16343134468038567
1839,-0.11747930528979325,-0.11747930528979325,-0.11747930528979325,-0.11747930528979325,-0.11747930528979325,-0.11747930528979325,-0.11747930528979325
1840,-0.08472875845764243,-0.08472875845764243,-0.08472875845764243,-0.08472875845764243,-0.08472875845764243,-0.08472875845764243,-0.08472875845764243
1841,-0.07153201499909786,-0.07153201499909786,-0.07153201499909786,-0.07153201499909786,-0.07153201499909786,-0.07153201499909786,-0.07153201499909786
1842,-0.0510068648336902,-0.0510068648336902,-0.0510068648336902,-0.0510068648336902,-0.0510068648336902,-0.0510068648336902,-0.0510068648336902
1843,-0.03525733931886764,-0.03525733931886764,-0.03525733931886764,-0.03525733931886764,-0.03525733931886764,-0.03525733931886764,-0.03525733931886764
1844,-0.02475218582192868,-0.02475218582192868,-0.02475218582192868,-0.02475218582192868,-0.02475218582192868,-0.02475218582192868,-0.02475218582192868
1845,-0.040630230215790694,-0.040630230215790694,-0.040630230215790694,-0.040630230215790694,-0.040630230215790694,-0.040630230215790694,-0.040630230215790694
1846,-0.04919611155897721,-0.04919611155897721,-0.04919611155897721,-0.04919611155897721,-0.04919611155897721,-0.04919611155897721,-0.04919611155897721
1847,-0.029024873922453703,-0.029024873922453703,-0.029024873922453703,-0.029024873922453703,-0.029024873922453703,-0.029024873922453703,-0.029024873922453703
1848,-0.019970367239806636,-0.019970367239806636,-0.019970367239806636,-0.019970367239806636,-0.019970367239806636,-0.019970367239806636,-0.019970367239806636
1849,-0.014810703908626738,-0.014810703908626738,-0.014810703908626738,-0.014810703908626738,-0.014810703908626738,-0.014810703908626738,-0.014810703908626738
1850,-0.0044100979608645285,-0.0044100979608645285,-0.0044100979608645285,-0.0044100979608645285,-0.0044100979608645285,-0.0044100979608645285,-0.0044100979608645285
1851,0.0037117697712322206,0.0037117697712322206,0.0037117697712322206,0.0037117697712322206,0.0037117697712322206,0.0037117697712322206,0.0037117697712322206
1852,0.0042794446186183305,0.0042794446186183305,0.0042794446186183305,0.0042794446186183305,0.0042794446186183305,0.0042794446186183305,0.0042794446186183305
1853,0.010238517110418711,0.010238517110418711,0.010238517110418711,0.010238517110418711,0.010238517110418711,0.010238517110418711,0.010238517110418711
1854,0.01116567143823588,0.01116567143823588,0.01116567143823588,0.01116567143823588,0.01116567143823588,0.01116567143823588,0.01116567143823588
1855,0.009418541102739394,0.009418541102739394,0.009418541102739394,0.009418541102739394,0.009418541102739394,0.009418541102739394,0.009418541102739394
1856,-0.014306307997860404,-0.014306307997860404,-0.014306307997860404,-0.014306307997860404,-0.014306307997860404,-0.014306307997860404,-0.014306307997860404
1857,-0.02137323545089296,-0.02137323545089296,-0.02137323545089296,-0.02137323545089296,-0.02137323545089296,-0.02137323545089296,-0.02137323545089296
1858,-0.010582773676536025,-0.010582773676536025,-0.010582773676536025,-0.010582773676536025,-0.010582773676536025,-0.010582773676536025,-0.010582773676536025
1859,0.0032014475739740034,0.0032014475739740034,0.0032014475739740034,0.0032014475739740034,0.0032014475739740034,0.0032014475739740034,0.0032014475739740034
1860,0.007814472806775608,0.007814472806775608,0.007814472806775608,0.007814472806775608,0.007814472806775608,0.007814472806775608,0.007814472806775608
1861,0.017415489338381773,0.017415489338381773,0.017415489338381773,0.017415489338381773,0.017415489338381773,0.017415489338381773,0.017415489338381773
1862,0.011693409467458254,0.011693409467458254,0.011693409467458254,0.011693409467458254,0.011693409467458254,0.011693409467458254,0.011693409467458254
1863,0.011759348156453395,0.011759348156453395,0.011759348156453395,0.011759348156453395,0.011759348156453395,0.011759348156453395,0.011759348156453395
1864,-0.05758675270045559,-0.05758675270045559,-0.05758675270045559,-0.05758675270045559,-0.05758675270045559,-0.05758675270045559,-0.05758675270045559
1865,-0.06910188180765536,-0.06910188180765536,-0.06910188180765536,-0.06910188180765536,-0.06910188180765536,-0.06910188180765536,-0.06910188180765536
1866,-0.03725203214786964,-0.03725203214786964,-0.03725203214786964,-0.03725203214786964,-0.03725203214786964,-0.03725203214786964,-0.03725203214786964
1867,-0.010246480096579719,-0.010246480096579719,-0.010246480096579719,-0.010246480096579719,-0.010246480096579719,-0.010246480096579719,-0.010246480096579719
1868,0.00024654589909550717,0.00024654589909550717,0.00024654589909550717,0.00024654589909550717,0.00024654589909550717,0.00024654589909550717,0.00024654589909550717
1869,0.00777963694750039,0.00777963694750039,0.00777963694750039,0.00777963694750039,0.00777963694750039,0.00777963694750039,0.00777963694750039
1870,0.011796197980248072,0.011796197980248072,0.011796197980248072,0.011796197980248072,0.011796197980248072,0.011796197980248072,0.011796197980248072
1871,0.014736463241476622,0.014736463241476622,0.014736463241476622,0.014736463241476622,0.014736463241476622,0.014736463241476622,0.014736463241476622
1872,0.022814014689893955,0.022814014689893955,0.022814014689893955,0.022814014689893955,0.022814014689893955,0.022814014689893955,0.022814014689893955
1873,0.02542481867140986,0.02542481867140986,0.02542481867140986,0.02542481867140986,0.02542481867140986,0.02542481867140986,0.02542481867140986
1874,0.02252605455415506,0.02252605455415506,0.02252605455415506,0.02252605455415506,0.02252605455415506,0.02252605455415506,0.02252605455415506
1875,0.028430934696883143,0.028430934696883143,0.028430934696883143,0.028430934696883143,0.028430934696883143,0.028430934696883143,0.028430934696883143
1876,0.03566706220364224,0.03566706220364224,0.03566706220364224,0.03566706220364224,0.03566706220364224,0.03566706220364224,0.03566706220364224
1877,0.03759773529257117,0.03759773529257117,0.03759773529257117,0.03759773529257117,0.03759773529257117,0.03759773529257117,0.03759773529257117
1878,0.04116556444869367,0.04116556444869367,0.04116556444869367,0.04116556444869367,0.04116556444869367,0.04116556444869367,0.04116556444869367
1879,0.042842617296707686,0.042842617296707686,0.042842617296707686,0.042842617296707686,0.042842617296707686,0.042842617296707686,0.042842617296707686
1880,0.043227546529741576,0.043227546529741576,0.043227546529741576,0.043227546529741576,0.043227546529741576,0.043227546529741576,0.043227546529741576
1881,0.0406771811593004,0.0406771811593004,0.0406771811593004,0.0406771811593004,0.0406771811593004,0.0406771811593004,0.0406771811593004
1882,0.03541013360926153,0.03541013360926153,0.03541013360926153,0.03541013360926153,0.03541013360926153,0.03541013360926153,0.03541013360926153
1883,0.03947087863459857,0.03947087863459857,0.03947087863459857,0.03947087863459857,0.03947087863459857,0.03947087863459857,0.03947087863459857
1884,0.0032114494987837694,0.0032114494987837694,0.0032114494987837694,0.0032114494987837694,0.0032114494987837694,0.0032114494987837694,0.0032114494987837694
1885,-0.14800431522830726,-0.14800431522830726,-0.14800431522830726,-0.14800431522830726,-0.14800431522830726,-0.14800431522830726,-0.14800431522830726
1886,-0.14393146312442198,-0.14393146312442198,-0.14393146312442198,-0.14393146312442198,-0.14393146312442198,-0.14393146312442198,-0.14393146312442198
1887,-0.09890429747073198,-0.09890429747073198,-0.09890429747073198,-0.09890429747073198,-0.09890429747073198,-0.09890429747073198,-0.09890429747073198
1888,-0.06439624277494047,-0.06439624277494047,-0.06439624277494047,-0.06439624277494047,-0.06439624277494047,-0.06439624277494047,-0.06439624277494047
1889,-0.02738307886810223,-0.02738307886810223,-0.02738307886810223,-0.02738307886810223,-0.02738307886810223,-0.02738307886810223,-0.02738307886810223
1890,-0.008168023161142596,-0.008168023161142596,-0.008168023161142596,-0.008168023161142596,-0.008168023161142596,-0.008168023161142596,-0.008168023161142596
1891,-0.005432218714858356,-0.005432218714858356,-0.005432218714858356,-0.005432218714858356,-0.005432218714858356,-0.005432218714858356,-0.005432218714858356
1892,-0.01822649016986412,-0.01822649016986412,-0.01822649016986412,-0.01822649016986412,-0.01822649016986412,-0.01822649016986412,-0.01822649016986412
1893,-0.021475387891296285,-0.021475387891296285,-0.021475387891296285,-0.021475387891296285,-0.021475387891296285,-0.021475387891296285,-0.021475387891296285
1894,-0.0030417269975308997,-0.0030417269975308997,-0.0030417269975308997,-0.0030417269975308997,-0.0030417269975308997,-0.0030417269975308997,-0.0030417269975308997
1895,0.012919559500884869,0.012919559500884869,0.012919559500884869,0.012919559500884869,0.012919559500884869,0.012919559500884869,0.012919559500884869
1896,0.02393077377321306,0.02393077377321306,0.02393077377321306,0.02393077377321306,0.02393077377321306,0.02393077377321306,0.02393077377321306
1897,0.029645847581827367,0.029645847581827367,0.029645847581827367,0.029645847581827367,0.029645847581827367,0.029645847581827367,0.029645847581827367
1898,0.038830216406027934,0.038830216406027934,0.038830216406027934,0.038830216406027934,0.038830216406027934,0.038830216406027934,0.038830216406027934
1899,0.04228233070113437,0.04228233070113437,0.04228233070113437,0.04228233070113437,0.04228233070113437,0.04228233070113437,0.04228233070113437
1900,0.0365417352354518,0.0365417352354518,0.0365417352354518,0.0365417352354518,0.0365417352354518,0.0365417352354518,0.0365417352354518
1901,0.038354399318461616,0.038354399318461616,0.038354399318461616,0.038354399318461616,0.038354399318461616,0.038354399318461616,0.038354399318461616
1902,0.03956555262288823,0.03956555262288823,0.03956555262288823,0.03956555262288823,0.03956555262288823,0.03956555262288823,0.03956555262288823
1903,0.02563403511356483,0.02563403511356483,0.02563403511356483,0.02563403511356483,0.02563403511356483,0.02563403511356483,0.02563403511356483
1904,-0.03374203866578911,-0.03374203866578911,-0.03374203866578911,-0.03374203866578911,-0.03374203866578911,-0.03374203866578911,-0.03374203866578911
1905,-0.03895344334569878,-0.03895344334569878,-0.03895344334569878,-0.03895344334569878,-0.03895344334569878,-0.03895344334569878,-0.03895344334569878
1906,-0.014836480126420127,-0.014836480126420127,-0.014836480126420127,-0.014836480126420127,-0.014836480126420127,-0.014836480126420127,-0.014836480126420127
1907,0.014164588283245738,0.014164588283245738,0.014164588283245738,0.014164588283245738,0.014164588283245738,0.014164588283245738,0.014164588283245738
1908,0.004159024972469734,0.004159024972469734,0.004159024972469734,0.004159024972469734,0.004159024972469734,0.004159024972469734,0.004159024972469734
1909,0.019829927666356384,0.019829927666356384,0.019829927666356384,0.019829927666356384,0.019829927666356384,0.019829927666356384,0.019829927666356384
1910,0.023864980769113225,0.023864980769113225,0.023864980769113225,0.023864980769113225,0.023864980769113225,0.023864980769113225,0.023864980769113225
1911,0.020306627215909416,0.020306627215909416,0.020306627215909416,0.020306627215909416,0.020306627215909416,0.020306627215909416,0.020306627215909416
1912,0.028469336208987176,0.028469336208987176,0.028469336208987176,0.028469336208987176,0.028469336208987176,0.028469336208987176,0.028469336208987176
1913,-0.010814546449161425,-0.010814546449161425,-0.010814546449161425,-0.010814546449161425,-0.010814546449161425,-0.010814546449161425,-0.010814546449161425
1914,-0.03778829692944574,-0.03778829692944574,-0.03778829692944574,-0.03778829692944574,-0.03778829692944574,-0.03778829692944574,-0.03778829692944574
1915,-0.009215463272825616,-0.009215463272825616,-0.009215463272825616,-0.009215463272825616,-0.009215463272825616,-0.009215463272825616,-0.009215463272825616
1916,0.012511347721114105,0.012511347721114105,0.012511347721114105,0.012511347721114105,0.012511347721114105,0.012511347721114105,0.012511347721114105
1917,0.026704894217535663,0.026704894217535663,0.026704894217535663,0.026704894217535663,0.026704894217535663,0.026704894217535663,0.026704894217535663
1918,0.039098032769533594,0.039098032769533594,0.039098032769533594,0.039098032769533594,0.039098032769533594,0.039098032769533594,0.039098032769533594
1919,0.04639944298449866,0.04639944298449866,0.04639944298449866,0.04639944298449866,0.04639944298449866,0.04639944298449866,0.04639944298449866
1920,0.05550937506231736,0.05550937506231736,0.05550937506231736,0.05550937506231736,0.05550937506231736,0.05550937506231736,0.05550937506231736
1921,0.05856393673637278,0.05856393673637278,0.05856393673637278,0.05856393673637278,0.05856393673637278,0.05856393673637278,0.05856393673637278
1922,0.06663670682394247,0.06663670682394247,0.06663670682394247,0.06663670682394247,0.06663670682394247,0.06663670682394247,0.06663670682394247
1923,0.07525976589760087,0.07525976589760087,0.07525976589760087,0.07525976589760087,0.07525976589760087,0.07525976589760087,0.07525976589760087
1924,0.07122512497083294,0.07122512497083294,0.07122512497083294,0.07122512497083294,0.07122512497083294,0.07122512497083294,0.07122512497083294
1925,0.08222480758445735,0.08222480758445735,0.08222480758445735,0.08222480758445735,0.08222480758445735,0.08222480758445735,0.08222480758445735
1926,0.09116249683468322,0.09116249683468322,0.09116249683468322,0.09116249683468322,0.09116249683468322,0.09116249683468322,0.09116249683468322
1927,0.09778867967968266,0.09778867967968266,0.09778867967968266,0.09778867967968266,0.09778867967968266,0.09778867967968266,0.09778867967968266
1928,0.09548387835371408,0.09548387835371408,0.09548387835371408,0.09548387835371408,0.09548387835371408,0.09548387835371408,0.09548387835371408
1929,0.10691647968453209,0.10691647968453209,0.10691647968453209,0.10691647968453209,0.10691647968453209,0.10691647968453209,0.10691647968453209
1930,0.07802987354090145,0.07802987354090145,0.07802987354090145,0.07802987354090145,0.07802987354090145,0.07802987354090145,0.07802987354090145
1931,0.09618265234634871,0.09618265234634871,0.09618265234634871,0.09618265234634871,0.09618265234634871,0.09618265234634871,0.09618265234634871
1932,0.1104138746602143,0.1104138746602143,0.1104138746602143,0.1104138746602143,0.1104138746602143,0.1104138746602143,0.1104138746602143
1933,0.10846412840081657,0.10846412840081657,0.10846412840081657,0.10846412840081657,0.10846412840081657,0.10846412840081657,0.10846412840081657
1934,0.12098264107376791,0.12098264107376791,0.12098264107376791,0.12098264107376791,0.12098264107376791,0.12098264107376791,0.12098264107376791
1935,0.1366729445898845,0.1366729445898845,0.1366729445898845,0.1366729445898845,0.1366729445898845,0.1366729445898845,0.1366729445898845
1936,0.13852703479746842,0.13852703479746842,0.13852703479746842,0.13852703479746842,0.13852703479746842,0.13852703479746842,0.13852703479746842
1937,0.1342151893146331,0.1342151893146331,0.1342151893146331,0.1342151893146331,0.1342151893146331,0.1342151893146331,0.1342151893146331
1938,0.1418659162843866,0.1418659162843866,0.1418659162843866,0.1418659162843866,0.1418659162843866,0.1418659162843866,0.1418659162843866
1939,0.14624049104495834,0.14624049104495834,0.14624049104495834,0.14624049104495834,0.14624049104495834,0.14624049104495834,0.14624049104495834
1940,0.14947522347022413,0.14947522347022413,0.14947522347022413,0.14947522347022413,0.14947522347022413,0.14947522347022413,0.14947522347022413
1941,0.15253435467894894,0.15253435467894894,0.15253435467894894,0.15253435467894894,0.15253435467894894,0.15253435467894894,0.15253435467894894
1942,0.15146725426006732,0.15146725426006732,0.15146725426006732,0.15146725426006732,0.15146725426006732,0.15146725426006732,0.15146725426006732
1943,0.1591304172372609,0.1591304172372609,0.1591304172372609,0.1591304172372609,0.1591304172372609,0.1591304172372609,0.1591304172372609
1944,0.15992159499053132,0.15992159499053132,0.15992159499053132,0.15992159499053132,0.15992159499053132,0.15992159499053132,0.15992159499053132
1945,0.1650561738156256,0.1650561738156256,0.1650561738156256,0.1650561738156256,0.1650561738156256,0.1650561738156256,0.1650561738156256
1946,0.1741172197941398,0.1741172197941398,0.1741172197941398,0.1741172197941398,0.1741172197941398,0.1741172197941398,0.1741172197941398
1947,0.1885602145425327,0.1885602145425327,0.1885602145425327,0.1885602145425327,0.1885602145425327,0.1885602145425327,0.1885602145425327
1948,0.19037190643436486,0.19037190643436486,0.19037190643436486,0.19037190643436486,0.19037190643436486,0.19037190643436486,0.19037190643436486
