timepoints,scenario,specie,config,value
1850.5,high-extension,CO2 FFI,1234,0.1967550779999998
1850.5,high-extension,CO2 AFOLU,1234,2.643288043
1850.5,high-overshoot,CO2 FFI,1234,0.1967550779999998
1850.5,high-overshoot,CO2 AFOLU,1234,2.643288043
1850.5,medium-extension,CO2 FFI,1234,0.1967550779999998
1850.5,medium-extension,CO2 AFOLU,1234,2.643288043
1850.5,medium-overshoot,CO2 FFI,1234,0.1967550779999998
1850.5,medium-overshoot,CO2 AFOLU,1234,2.643288043
1850.5,low,CO2 FFI,1234,0.1967550779999998
1850.5,low,CO2 AFOLU,1234,2.643288043
1850.5,verylow,CO2 FFI,1234,0.1967550779999998
1850.5,verylow,CO2 AFOLU,1234,2.643288043
1850.5,verylow-overshoot,CO2 FFI,1234,0.1967550779999998
1850.5,verylow-overshoot,CO2 AFOLU,1234,2.643288043
1851.5,high-extension,CO2 FFI,1234,0.198671241
1851.5,high-extension,CO2 AFOLU,1234,2.732947541
1851.5,high-overshoot,CO2 FFI,1234,0.198671241
1851.5,high-overshoot,CO2 AFOLU,1234,2.732947541
1851.5,medium-extension,CO2 FFI,1234,0.198671241
1851.5,medium-extension,CO2 AFOLU,1234,2.732947541
1851.5,medium-overshoot,CO2 FFI,1234,0.198671241
1851.5,medium-overshoot,CO2 AFOLU,1234,2.732947541
1851.5,low,CO2 FFI,1234,0.198671241
1851.5,low,CO2 AFOLU,1234,2.732947541
1851.5,verylow,CO2 FFI,1234,0.198671241
1851.5,verylow,CO2 AFOLU,1234,2.732947541
1851.5,verylow-overshoot,CO2 FFI,1234,0.198671241
1851.5,verylow-overshoot,CO2 AFOLU,1234,2.732947541
1852.5,high-extension,CO2 FFI,1234,0.20741749600000015
1852.5,high-extension,CO2 AFOLU,1234,2.780262743
1852.5,high-overshoot,CO2 FFI,1234,0.20741749600000015
1852.5,high-overshoot,CO2 AFOLU,1234,2.780262743
1852.5,medium-extension,CO2 FFI,1234,0.20741749600000015
1852.5,medium-extension,CO2 AFOLU,1234,2.780262743
1852.5,medium-overshoot,CO2 FFI,1234,0.20741749600000015
1852.5,medium-overshoot,CO2 AFOLU,1234,2.780262743
1852.5,low,CO2 FFI,1234,0.20741749600000015
1852.5,low,CO2 AFOLU,1234,2.780262743
1852.5,verylow,CO2 FFI,1234,0.20741749600000015
1852.5,verylow,CO2 AFOLU,1234,2.780262743
1852.5,verylow-overshoot,CO2 FFI,1234,0.20741749600000015
1852.5,verylow-overshoot,CO2 AFOLU,1234,2.780262743
1853.5,high-extension,CO2 FFI,1234,0.2171238729999998
1853.5,high-extension,CO2 AFOLU,1234,2.839583841
1853.5,high-overshoot,CO2 FFI,1234,0.2171238729999998
1853.5,high-overshoot,CO2 AFOLU,1234,2.839583841
1853.5,medium-extension,CO2 FFI,1234,0.2171238729999998
1853.5,medium-extension,CO2 AFOLU,1234,2.839583841
1853.5,medium-overshoot,CO2 FFI,1234,0.2171238729999998
1853.5,medium-overshoot,CO2 AFOLU,1234,2.839583841
1853.5,low,CO2 FFI,1234,0.2171238729999998
1853.5,low,CO2 AFOLU,1234,2.839583841
1853.5,verylow,CO2 FFI,1234,0.2171238729999998
1853.5,verylow,CO2 AFOLU,1234,2.839583841
1853.5,verylow-overshoot,CO2 FFI,1234,0.2171238729999998
1853.5,verylow-overshoot,CO2 AFOLU,1234,2.839583841
1854.5,high-extension,CO2 FFI,1234,0.255037202
1854.5,high-extension,CO2 AFOLU,1234,2.875222911
1854.5,high-overshoot,CO2 FFI,1234,0.255037202
1854.5,high-overshoot,CO2 AFOLU,1234,2.875222911
1854.5,medium-extension,CO2 FFI,1234,0.255037202
1854.5,medium-extension,CO2 AFOLU,1234,2.875222911
1854.5,medium-overshoot,CO2 FFI,1234,0.255037202
1854.5,medium-overshoot,CO2 AFOLU,1234,2.875222911
1854.5,low,CO2 FFI,1234,0.255037202
1854.5,low,CO2 AFOLU,1234,2.875222911
1854.5,verylow,CO2 FFI,1234,0.255037202
1854.5,verylow,CO2 AFOLU,1234,2.875222911
1854.5,verylow-overshoot,CO2 FFI,1234,0.255037202
1854.5,verylow-overshoot,CO2 AFOLU,1234,2.875222911
1855.5,high-extension,CO2 FFI,1234,0.26010850800000007
1855.5,high-extension,CO2 AFOLU,1234,2.885323498
1855.5,high-overshoot,CO2 FFI,1234,0.26010850800000007
1855.5,high-overshoot,CO2 AFOLU,1234,2.885323498
1855.5,medium-extension,CO2 FFI,1234,0.26010850800000007
1855.5,medium-extension,CO2 AFOLU,1234,2.885323498
1855.5,medium-overshoot,CO2 FFI,1234,0.26010850800000007
1855.5,medium-overshoot,CO2 AFOLU,1234,2.885323498
1855.5,low,CO2 FFI,1234,0.26010850800000007
1855.5,low,CO2 AFOLU,1234,2.885323498
1855.5,verylow,CO2 FFI,1234,0.26010850800000007
1855.5,verylow,CO2 AFOLU,1234,2.885323498
1855.5,verylow-overshoot,CO2 FFI,1234,0.26010850800000007
1855.5,verylow-overshoot,CO2 AFOLU,1234,2.885323498
1856.5,high-extension,CO2 FFI,1234,0.2773008309999998
1856.5,high-extension,CO2 AFOLU,1234,2.901274364
1856.5,high-overshoot,CO2 FFI,1234,0.2773008309999998
1856.5,high-overshoot,CO2 AFOLU,1234,2.901274364
1856.5,medium-extension,CO2 FFI,1234,0.2773008309999998
1856.5,medium-extension,CO2 AFOLU,1234,2.901274364
1856.5,medium-overshoot,CO2 FFI,1234,0.2773008309999998
1856.5,medium-overshoot,CO2 AFOLU,1234,2.901274364
1856.5,low,CO2 FFI,1234,0.2773008309999998
1856.5,low,CO2 AFOLU,1234,2.901274364
1856.5,verylow,CO2 FFI,1234,0.2773008309999998
1856.5,verylow,CO2 AFOLU,1234,2.901274364
1856.5,verylow-overshoot,CO2 FFI,1234,0.2773008309999998
1856.5,verylow-overshoot,CO2 AFOLU,1234,2.901274364
1857.5,high-extension,CO2 FFI,1234,0.279936443
1857.5,high-extension,CO2 AFOLU,1234,2.940528638
1857.5,high-overshoot,CO2 FFI,1234,0.279936443
1857.5,high-overshoot,CO2 AFOLU,1234,2.940528638
1857.5,medium-extension,CO2 FFI,1234,0.279936443
1857.5,medium-extension,CO2 AFOLU,1234,2.940528638
1857.5,medium-overshoot,CO2 FFI,1234,0.279936443
1857.5,medium-overshoot,CO2 AFOLU,1234,2.940528638
1857.5,low,CO2 FFI,1234,0.279936443
1857.5,low,CO2 AFOLU,1234,2.940528638
1857.5,verylow,CO2 FFI,1234,0.279936443
1857.5,verylow,CO2 AFOLU,1234,2.940528638
1857.5,verylow-overshoot,CO2 FFI,1234,0.279936443
1857.5,verylow-overshoot,CO2 AFOLU,1234,2.940528638
1858.5,high-extension,CO2 FFI,1234,0.2842296499999999
1858.5,high-extension,CO2 AFOLU,1234,2.960192415
1858.5,high-overshoot,CO2 FFI,1234,0.2842296499999999
1858.5,high-overshoot,CO2 AFOLU,1234,2.960192415
1858.5,medium-extension,CO2 FFI,1234,0.2842296499999999
1858.5,medium-extension,CO2 AFOLU,1234,2.960192415
1858.5,medium-overshoot,CO2 FFI,1234,0.2842296499999999
1858.5,medium-overshoot,CO2 AFOLU,1234,2.960192415
1858.5,low,CO2 FFI,1234,0.2842296499999999
1858.5,low,CO2 AFOLU,1234,2.960192415
1858.5,verylow,CO2 FFI,1234,0.2842296499999999
1858.5,verylow,CO2 AFOLU,1234,2.960192415
1858.5,verylow-overshoot,CO2 FFI,1234,0.2842296499999999
1858.5,verylow-overshoot,CO2 AFOLU,1234,2.960192415
1859.5,high-extension,CO2 FFI,1234,0.3014860330000002
1859.5,high-extension,CO2 AFOLU,1234,3.009412927
1859.5,high-overshoot,CO2 FFI,1234,0.3014860330000002
1859.5,high-overshoot,CO2 AFOLU,1234,3.009412927
1859.5,medium-extension,CO2 FFI,1234,0.3014860330000002
1859.5,medium-extension,CO2 AFOLU,1234,3.009412927
1859.5,medium-overshoot,CO2 FFI,1234,0.3014860330000002
1859.5,medium-overshoot,CO2 AFOLU,1234,3.009412927
1859.5,low,CO2 FFI,1234,0.3014860330000002
1859.5,low,CO2 AFOLU,1234,3.009412927
1859.5,verylow,CO2 FFI,1234,0.3014860330000002
1859.5,verylow,CO2 AFOLU,1234,3.009412927
1859.5,verylow-overshoot,CO2 FFI,1234,0.3014860330000002
1859.5,verylow-overshoot,CO2 AFOLU,1234,3.009412927
1860.5,high-extension,CO2 FFI,1234,0.3309678140000001
1860.5,high-extension,CO2 AFOLU,1234,2.855107233
1860.5,high-overshoot,CO2 FFI,1234,0.3309678140000001
1860.5,high-overshoot,CO2 AFOLU,1234,2.855107233
1860.5,medium-extension,CO2 FFI,1234,0.3309678140000001
1860.5,medium-extension,CO2 AFOLU,1234,2.855107233
1860.5,medium-overshoot,CO2 FFI,1234,0.3309678140000001
1860.5,medium-overshoot,CO2 AFOLU,1234,2.855107233
1860.5,low,CO2 FFI,1234,0.3309678140000001
1860.5,low,CO2 AFOLU,1234,2.855107233
1860.5,verylow,CO2 FFI,1234,0.3309678140000001
1860.5,verylow,CO2 AFOLU,1234,2.855107233
1860.5,verylow-overshoot,CO2 FFI,1234,0.3309678140000001
1860.5,verylow-overshoot,CO2 AFOLU,1234,2.855107233
1861.5,high-extension,CO2 FFI,1234,0.3477913130000001
1861.5,high-extension,CO2 AFOLU,1234,2.752037283
1861.5,high-overshoot,CO2 FFI,1234,0.3477913130000001
1861.5,high-overshoot,CO2 AFOLU,1234,2.752037283
1861.5,medium-extension,CO2 FFI,1234,0.3477913130000001
1861.5,medium-extension,CO2 AFOLU,1234,2.752037283
1861.5,medium-overshoot,CO2 FFI,1234,0.3477913130000001
1861.5,medium-overshoot,CO2 AFOLU,1234,2.752037283
1861.5,low,CO2 FFI,1234,0.3477913130000001
1861.5,low,CO2 AFOLU,1234,2.752037283
1861.5,verylow,CO2 FFI,1234,0.3477913130000001
1861.5,verylow,CO2 AFOLU,1234,2.752037283
1861.5,verylow-overshoot,CO2 FFI,1234,0.3477913130000001
1861.5,verylow-overshoot,CO2 AFOLU,1234,2.752037283
1862.5,high-extension,CO2 FFI,1234,0.35449451099999996
1862.5,high-extension,CO2 AFOLU,1234,2.727268252
1862.5,high-overshoot,CO2 FFI,1234,0.35449451099999996
1862.5,high-overshoot,CO2 AFOLU,1234,2.727268252
1862.5,medium-extension,CO2 FFI,1234,0.35449451099999996
1862.5,medium-extension,CO2 AFOLU,1234,2.727268252
1862.5,medium-overshoot,CO2 FFI,1234,0.35449451099999996
1862.5,medium-overshoot,CO2 AFOLU,1234,2.727268252
1862.5,low,CO2 FFI,1234,0.35449451099999996
1862.5,low,CO2 AFOLU,1234,2.727268252
1862.5,verylow,CO2 FFI,1234,0.35449451099999996
1862.5,verylow,CO2 AFOLU,1234,2.727268252
1862.5,verylow-overshoot,CO2 FFI,1234,0.35449451099999996
1862.5,verylow-overshoot,CO2 AFOLU,1234,2.727268252
1863.5,high-extension,CO2 FFI,1234,0.37818612399999996
1863.5,high-extension,CO2 AFOLU,1234,2.713979935
1863.5,high-overshoot,CO2 FFI,1234,0.37818612399999996
1863.5,high-overshoot,CO2 AFOLU,1234,2.713979935
1863.5,medium-extension,CO2 FFI,1234,0.37818612399999996
1863.5,medium-extension,CO2 AFOLU,1234,2.713979935
1863.5,medium-overshoot,CO2 FFI,1234,0.37818612399999996
1863.5,medium-overshoot,CO2 AFOLU,1234,2.713979935
1863.5,low,CO2 FFI,1234,0.37818612399999996
1863.5,low,CO2 AFOLU,1234,2.713979935
1863.5,verylow,CO2 FFI,1234,0.37818612399999996
1863.5,verylow,CO2 AFOLU,1234,2.713979935
1863.5,verylow-overshoot,CO2 FFI,1234,0.37818612399999996
1863.5,verylow-overshoot,CO2 AFOLU,1234,2.713979935
1864.5,high-extension,CO2 FFI,1234,0.40773242200000004
1864.5,high-extension,CO2 AFOLU,1234,2.687513223
1864.5,high-overshoot,CO2 FFI,1234,0.40773242200000004
1864.5,high-overshoot,CO2 AFOLU,1234,2.687513223
1864.5,medium-extension,CO2 FFI,1234,0.40773242200000004
1864.5,medium-extension,CO2 AFOLU,1234,2.687513223
1864.5,medium-overshoot,CO2 FFI,1234,0.40773242200000004
1864.5,medium-overshoot,CO2 AFOLU,1234,2.687513223
1864.5,low,CO2 FFI,1234,0.40773242200000004
1864.5,low,CO2 AFOLU,1234,2.687513223
1864.5,verylow,CO2 FFI,1234,0.40773242200000004
1864.5,verylow,CO2 AFOLU,1234,2.687513223
1864.5,verylow-overshoot,CO2 FFI,1234,0.40773242200000004
1864.5,verylow-overshoot,CO2 AFOLU,1234,2.687513223
1865.5,high-extension,CO2 FFI,1234,0.4328659749999999
1865.5,high-extension,CO2 AFOLU,1234,2.640259089
1865.5,high-overshoot,CO2 FFI,1234,0.4328659749999999
1865.5,high-overshoot,CO2 AFOLU,1234,2.640259089
1865.5,medium-extension,CO2 FFI,1234,0.4328659749999999
1865.5,medium-extension,CO2 AFOLU,1234,2.640259089
1865.5,medium-overshoot,CO2 FFI,1234,0.4328659749999999
1865.5,medium-overshoot,CO2 AFOLU,1234,2.640259089
1865.5,low,CO2 FFI,1234,0.4328659749999999
1865.5,low,CO2 AFOLU,1234,2.640259089
1865.5,verylow,CO2 FFI,1234,0.4328659749999999
1865.5,verylow,CO2 AFOLU,1234,2.640259089
1865.5,verylow-overshoot,CO2 FFI,1234,0.4328659749999999
1865.5,verylow-overshoot,CO2 AFOLU,1234,2.640259089
1866.5,high-extension,CO2 FFI,1234,0.4465606489999998
1866.5,high-extension,CO2 AFOLU,1234,2.658408389
1866.5,high-overshoot,CO2 FFI,1234,0.4465606489999998
1866.5,high-overshoot,CO2 AFOLU,1234,2.658408389
1866.5,medium-extension,CO2 FFI,1234,0.4465606489999998
1866.5,medium-extension,CO2 AFOLU,1234,2.658408389
1866.5,medium-overshoot,CO2 FFI,1234,0.4465606489999998
1866.5,medium-overshoot,CO2 AFOLU,1234,2.658408389
1866.5,low,CO2 FFI,1234,0.4465606489999998
1866.5,low,CO2 AFOLU,1234,2.658408389
1866.5,verylow,CO2 FFI,1234,0.4465606489999998
1866.5,verylow,CO2 AFOLU,1234,2.658408389
1866.5,verylow-overshoot,CO2 FFI,1234,0.4465606489999998
1866.5,verylow-overshoot,CO2 AFOLU,1234,2.658408389
1867.5,high-extension,CO2 FFI,1234,0.47816831000000004
1867.5,high-extension,CO2 AFOLU,1234,2.670853973
1867.5,high-overshoot,CO2 FFI,1234,0.47816831000000004
1867.5,high-overshoot,CO2 AFOLU,1234,2.670853973
1867.5,medium-extension,CO2 FFI,1234,0.47816831000000004
1867.5,medium-extension,CO2 AFOLU,1234,2.670853973
1867.5,medium-overshoot,CO2 FFI,1234,0.47816831000000004
1867.5,medium-overshoot,CO2 AFOLU,1234,2.670853973
1867.5,low,CO2 FFI,1234,0.47816831000000004
1867.5,low,CO2 AFOLU,1234,2.670853973
1867.5,verylow,CO2 FFI,1234,0.47816831000000004
1867.5,verylow,CO2 AFOLU,1234,2.670853973
1867.5,verylow-overshoot,CO2 FFI,1234,0.47816831000000004
1867.5,verylow-overshoot,CO2 AFOLU,1234,2.670853973
1868.5,high-extension,CO2 FFI,1234,0.491559729
1868.5,high-extension,CO2 AFOLU,1234,2.641883488
1868.5,high-overshoot,CO2 FFI,1234,0.491559729
1868.5,high-overshoot,CO2 AFOLU,1234,2.641883488
1868.5,medium-extension,CO2 FFI,1234,0.491559729
1868.5,medium-extension,CO2 AFOLU,1234,2.641883488
1868.5,medium-overshoot,CO2 FFI,1234,0.491559729
1868.5,medium-overshoot,CO2 AFOLU,1234,2.641883488
1868.5,low,CO2 FFI,1234,0.491559729
1868.5,low,CO2 AFOLU,1234,2.641883488
1868.5,verylow,CO2 FFI,1234,0.491559729
1868.5,verylow,CO2 AFOLU,1234,2.641883488
1868.5,verylow-overshoot,CO2 FFI,1234,0.491559729
1868.5,verylow-overshoot,CO2 AFOLU,1234,2.641883488
1869.5,high-extension,CO2 FFI,1234,0.521962459
1869.5,high-extension,CO2 AFOLU,1234,2.626396736
1869.5,high-overshoot,CO2 FFI,1234,0.521962459
1869.5,high-overshoot,CO2 AFOLU,1234,2.626396736
1869.5,medium-extension,CO2 FFI,1234,0.521962459
1869.5,medium-extension,CO2 AFOLU,1234,2.626396736
1869.5,medium-overshoot,CO2 FFI,1234,0.521962459
1869.5,medium-overshoot,CO2 AFOLU,1234,2.626396736
1869.5,low,CO2 FFI,1234,0.521962459
1869.5,low,CO2 AFOLU,1234,2.626396736
1869.5,verylow,CO2 FFI,1234,0.521962459
1869.5,verylow,CO2 AFOLU,1234,2.626396736
1869.5,verylow-overshoot,CO2 FFI,1234,0.521962459
1869.5,verylow-overshoot,CO2 AFOLU,1234,2.626396736
1870.5,high-extension,CO2 FFI,1234,0.5333466819999999
1870.5,high-extension,CO2 AFOLU,1234,2.853385126
1870.5,high-overshoot,CO2 FFI,1234,0.5333466819999999
1870.5,high-overshoot,CO2 AFOLU,1234,2.853385126
1870.5,medium-extension,CO2 FFI,1234,0.5333466819999999
1870.5,medium-extension,CO2 AFOLU,1234,2.853385126
1870.5,medium-overshoot,CO2 FFI,1234,0.5333466819999999
1870.5,medium-overshoot,CO2 AFOLU,1234,2.853385126
1870.5,low,CO2 FFI,1234,0.5333466819999999
1870.5,low,CO2 AFOLU,1234,2.853385126
1870.5,verylow,CO2 FFI,1234,0.5333466819999999
1870.5,verylow,CO2 AFOLU,1234,2.853385126
1870.5,verylow-overshoot,CO2 FFI,1234,0.5333466819999999
1870.5,verylow-overshoot,CO2 AFOLU,1234,2.853385126
1871.5,high-extension,CO2 FFI,1234,0.566900339
1871.5,high-extension,CO2 AFOLU,1234,2.954488698
1871.5,high-overshoot,CO2 FFI,1234,0.566900339
1871.5,high-overshoot,CO2 AFOLU,1234,2.954488698
1871.5,medium-extension,CO2 FFI,1234,0.566900339
1871.5,medium-extension,CO2 AFOLU,1234,2.954488698
1871.5,medium-overshoot,CO2 FFI,1234,0.566900339
1871.5,medium-overshoot,CO2 AFOLU,1234,2.954488698
1871.5,low,CO2 FFI,1234,0.566900339
1871.5,low,CO2 AFOLU,1234,2.954488698
1871.5,verylow,CO2 FFI,1234,0.566900339
1871.5,verylow,CO2 AFOLU,1234,2.954488698
1871.5,verylow-overshoot,CO2 FFI,1234,0.566900339
1871.5,verylow-overshoot,CO2 AFOLU,1234,2.954488698
1872.5,high-extension,CO2 FFI,1234,0.6273111710000001
1872.5,high-extension,CO2 AFOLU,1234,3.003990121
1872.5,high-overshoot,CO2 FFI,1234,0.6273111710000001
1872.5,high-overshoot,CO2 AFOLU,1234,3.003990121
1872.5,medium-extension,CO2 FFI,1234,0.6273111710000001
1872.5,medium-extension,CO2 AFOLU,1234,3.003990121
1872.5,medium-overshoot,CO2 FFI,1234,0.6273111710000001
1872.5,medium-overshoot,CO2 AFOLU,1234,3.003990121
1872.5,low,CO2 FFI,1234,0.6273111710000001
1872.5,low,CO2 AFOLU,1234,3.003990121
1872.5,verylow,CO2 FFI,1234,0.6273111710000001
1872.5,verylow,CO2 AFOLU,1234,3.003990121
1872.5,verylow-overshoot,CO2 FFI,1234,0.6273111710000001
1872.5,verylow-overshoot,CO2 AFOLU,1234,3.003990121
1873.5,high-extension,CO2 FFI,1234,0.6664917620000002
1873.5,high-extension,CO2 AFOLU,1234,3.071335506
1873.5,high-overshoot,CO2 FFI,1234,0.6664917620000002
1873.5,high-overshoot,CO2 AFOLU,1234,3.071335506
1873.5,medium-extension,CO2 FFI,1234,0.6664917620000002
1873.5,medium-extension,CO2 AFOLU,1234,3.071335506
1873.5,medium-overshoot,CO2 FFI,1234,0.6664917620000002
1873.5,medium-overshoot,CO2 AFOLU,1234,3.071335506
1873.5,low,CO2 FFI,1234,0.6664917620000002
1873.5,low,CO2 AFOLU,1234,3.071335506
1873.5,verylow,CO2 FFI,1234,0.6664917620000002
1873.5,verylow,CO2 AFOLU,1234,3.071335506
1873.5,verylow-overshoot,CO2 FFI,1234,0.6664917620000002
1873.5,verylow-overshoot,CO2 AFOLU,1234,3.071335506
1874.5,high-extension,CO2 FFI,1234,0.6242423970000002
1874.5,high-extension,CO2 AFOLU,1234,3.129423038
1874.5,high-overshoot,CO2 FFI,1234,0.6242423970000002
1874.5,high-overshoot,CO2 AFOLU,1234,3.129423038
1874.5,medium-extension,CO2 FFI,1234,0.6242423970000002
1874.5,medium-extension,CO2 AFOLU,1234,3.129423038
1874.5,medium-overshoot,CO2 FFI,1234,0.6242423970000002
1874.5,medium-overshoot,CO2 AFOLU,1234,3.129423038
1874.5,low,CO2 FFI,1234,0.6242423970000002
1874.5,low,CO2 AFOLU,1234,3.129423038
1874.5,verylow,CO2 FFI,1234,0.6242423970000002
1874.5,verylow,CO2 AFOLU,1234,3.129423038
1874.5,verylow-overshoot,CO2 FFI,1234,0.6242423970000002
1874.5,verylow-overshoot,CO2 AFOLU,1234,3.129423038
1875.5,high-extension,CO2 FFI,1234,0.6771245329999998
1875.5,high-extension,CO2 AFOLU,1234,3.152384468
1875.5,high-overshoot,CO2 FFI,1234,0.6771245329999998
1875.5,high-overshoot,CO2 AFOLU,1234,3.152384468
1875.5,medium-extension,CO2 FFI,1234,0.6771245329999998
1875.5,medium-extension,CO2 AFOLU,1234,3.152384468
1875.5,medium-overshoot,CO2 FFI,1234,0.6771245329999998
1875.5,medium-overshoot,CO2 AFOLU,1234,3.152384468
1875.5,low,CO2 FFI,1234,0.6771245329999998
1875.5,low,CO2 AFOLU,1234,3.152384468
1875.5,verylow,CO2 FFI,1234,0.6771245329999998
1875.5,verylow,CO2 AFOLU,1234,3.152384468
1875.5,verylow-overshoot,CO2 FFI,1234,0.6771245329999998
1875.5,verylow-overshoot,CO2 AFOLU,1234,3.152384468
1876.5,high-extension,CO2 FFI,1234,0.686791087
1876.5,high-extension,CO2 AFOLU,1234,3.182649587
1876.5,high-overshoot,CO2 FFI,1234,0.686791087
1876.5,high-overshoot,CO2 AFOLU,1234,3.182649587
1876.5,medium-extension,CO2 FFI,1234,0.686791087
1876.5,medium-extension,CO2 AFOLU,1234,3.182649587
1876.5,medium-overshoot,CO2 FFI,1234,0.686791087
1876.5,medium-overshoot,CO2 AFOLU,1234,3.182649587
1876.5,low,CO2 FFI,1234,0.686791087
1876.5,low,CO2 AFOLU,1234,3.182649587
1876.5,verylow,CO2 FFI,1234,0.686791087
1876.5,verylow,CO2 AFOLU,1234,3.182649587
1876.5,verylow-overshoot,CO2 FFI,1234,0.686791087
1876.5,verylow-overshoot,CO2 AFOLU,1234,3.182649587
1877.5,high-extension,CO2 FFI,1234,0.700415478
1877.5,high-extension,CO2 AFOLU,1234,3.241115738
1877.5,high-overshoot,CO2 FFI,1234,0.700415478
1877.5,high-overshoot,CO2 AFOLU,1234,3.241115738
1877.5,medium-extension,CO2 FFI,1234,0.700415478
1877.5,medium-extension,CO2 AFOLU,1234,3.241115738
1877.5,medium-overshoot,CO2 FFI,1234,0.700415478
1877.5,medium-overshoot,CO2 AFOLU,1234,3.241115738
1877.5,low,CO2 FFI,1234,0.700415478
1877.5,low,CO2 AFOLU,1234,3.241115738
1877.5,verylow,CO2 FFI,1234,0.700415478
1877.5,verylow,CO2 AFOLU,1234,3.241115738
1877.5,verylow-overshoot,CO2 FFI,1234,0.700415478
1877.5,verylow-overshoot,CO2 AFOLU,1234,3.241115738
1878.5,high-extension,CO2 FFI,1234,0.705984725
1878.5,high-extension,CO2 AFOLU,1234,3.300046003
1878.5,high-overshoot,CO2 FFI,1234,0.705984725
1878.5,high-overshoot,CO2 AFOLU,1234,3.300046003
1878.5,medium-extension,CO2 FFI,1234,0.705984725
1878.5,medium-extension,CO2 AFOLU,1234,3.300046003
1878.5,medium-overshoot,CO2 FFI,1234,0.705984725
1878.5,medium-overshoot,CO2 AFOLU,1234,3.300046003
1878.5,low,CO2 FFI,1234,0.705984725
1878.5,low,CO2 AFOLU,1234,3.300046003
1878.5,verylow,CO2 FFI,1234,0.705984725
1878.5,verylow,CO2 AFOLU,1234,3.300046003
1878.5,verylow-overshoot,CO2 FFI,1234,0.705984725
1878.5,verylow-overshoot,CO2 AFOLU,1234,3.300046003
1879.5,high-extension,CO2 FFI,1234,0.7560024370000002
1879.5,high-extension,CO2 AFOLU,1234,3.330665314
1879.5,high-overshoot,CO2 FFI,1234,0.7560024370000002
1879.5,high-overshoot,CO2 AFOLU,1234,3.330665314
1879.5,medium-extension,CO2 FFI,1234,0.7560024370000002
1879.5,medium-extension,CO2 AFOLU,1234,3.330665314
1879.5,medium-overshoot,CO2 FFI,1234,0.7560024370000002
1879.5,medium-overshoot,CO2 AFOLU,1234,3.330665314
1879.5,low,CO2 FFI,1234,0.7560024370000002
1879.5,low,CO2 AFOLU,1234,3.330665314
1879.5,verylow,CO2 FFI,1234,0.7560024370000002
1879.5,verylow,CO2 AFOLU,1234,3.330665314
1879.5,verylow-overshoot,CO2 FFI,1234,0.7560024370000002
1879.5,verylow-overshoot,CO2 AFOLU,1234,3.330665314
1880.5,high-extension,CO2 FFI,1234,0.8539299170000003
1880.5,high-extension,CO2 AFOLU,1234,3.373693568
1880.5,high-overshoot,CO2 FFI,1234,0.8539299170000003
1880.5,high-overshoot,CO2 AFOLU,1234,3.373693568
1880.5,medium-extension,CO2 FFI,1234,0.8539299170000003
1880.5,medium-extension,CO2 AFOLU,1234,3.373693568
1880.5,medium-overshoot,CO2 FFI,1234,0.8539299170000003
1880.5,medium-overshoot,CO2 AFOLU,1234,3.373693568
1880.5,low,CO2 FFI,1234,0.8539299170000003
1880.5,low,CO2 AFOLU,1234,3.373693568
1880.5,verylow,CO2 FFI,1234,0.8539299170000003
1880.5,verylow,CO2 AFOLU,1234,3.373693568
1880.5,verylow-overshoot,CO2 FFI,1234,0.8539299170000003
1880.5,verylow-overshoot,CO2 AFOLU,1234,3.373693568
1881.5,high-extension,CO2 FFI,1234,0.8835580349999996
1881.5,high-extension,CO2 AFOLU,1234,3.339520121
1881.5,high-overshoot,CO2 FFI,1234,0.8835580349999996
1881.5,high-overshoot,CO2 AFOLU,1234,3.339520121
1881.5,medium-extension,CO2 FFI,1234,0.8835580349999996
1881.5,medium-extension,CO2 AFOLU,1234,3.339520121
1881.5,medium-overshoot,CO2 FFI,1234,0.8835580349999996
1881.5,medium-overshoot,CO2 AFOLU,1234,3.339520121
1881.5,low,CO2 FFI,1234,0.8835580349999996
1881.5,low,CO2 AFOLU,1234,3.339520121
1881.5,verylow,CO2 FFI,1234,0.8835580349999996
1881.5,verylow,CO2 AFOLU,1234,3.339520121
1881.5,verylow-overshoot,CO2 FFI,1234,0.8835580349999996
1881.5,verylow-overshoot,CO2 AFOLU,1234,3.339520121
1882.5,high-extension,CO2 FFI,1234,0.9333748970000002
1882.5,high-extension,CO2 AFOLU,1234,3.405473164
1882.5,high-overshoot,CO2 FFI,1234,0.9333748970000002
1882.5,high-overshoot,CO2 AFOLU,1234,3.405473164
1882.5,medium-extension,CO2 FFI,1234,0.9333748970000002
1882.5,medium-extension,CO2 AFOLU,1234,3.405473164
1882.5,medium-overshoot,CO2 FFI,1234,0.9333748970000002
1882.5,medium-overshoot,CO2 AFOLU,1234,3.405473164
1882.5,low,CO2 FFI,1234,0.9333748970000002
1882.5,low,CO2 AFOLU,1234,3.405473164
1882.5,verylow,CO2 FFI,1234,0.9333748970000002
1882.5,verylow,CO2 AFOLU,1234,3.405473164
1882.5,verylow-overshoot,CO2 FFI,1234,0.9333748970000002
1882.5,verylow-overshoot,CO2 AFOLU,1234,3.405473164
1883.5,high-extension,CO2 FFI,1234,0.9927693060000005
1883.5,high-extension,CO2 AFOLU,1234,3.475615447
1883.5,high-overshoot,CO2 FFI,1234,0.9927693060000005
1883.5,high-overshoot,CO2 AFOLU,1234,3.475615447
